"species_id","hindfoot_length","hindfoot_half"
"OT",21,10.5
"OT",22,11
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",19,9.5
"OT",16,8
"OT",17,8.5
"OT",16,8
"OT",21,10.5
"OT",20,10
"OT",14,7
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",22,11
"OT",22,11
"OT",21,10.5
"OT",21,10.5
"OT",22,11
"OT",21,10.5
"OT",22,11
"OT",20,10
"OT",22,11
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",22,11
"OT",20,10
"OT",22,11
"OT",20,10
"OT",18,9
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",19,9.5
"OT",20,10
"OT",20,10
"OT",19,9.5
"OT",21,10.5
"OT",20,10
"OT",19,9.5
"OT",20,10
"OT",19,9.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",19,9.5
"OT",20,10
"OT",19,9.5
"OT",20,10
"OT",19,9.5
"OT",20,10
"OT",20,10
"OT",19,9.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",19,9.5
"OT",20,10
"OT",19,9.5
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",19,9.5
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",22,11
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",19,9.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OL",21,10.5
"OL",22,11
"OL",21,10.5
"OL",22,11
"OL",21,10.5
"OL",20,10
"OL",20,10
"OL",21,10.5
"OL",22,11
"OL",20,10
"OL",20,10
"OL",21,10.5
"OL",19,9.5
"OL",17,8.5
"OL",21,10.5
"OL",21,10.5
"OL",22,11
"OL",22,11
"OL",22,11
"OL",21,10.5
"OL",21,10.5
"OL",20,10
"OL",22,11
"OL",21,10.5
"OL",21,10.5
"OL",20,10
"OL",21,10.5
"OL",21,10.5
"OL",20,10
"OL",19,9.5
"OL",18,9
"OL",20,10
"OL",20,10
"OL",21,10.5
"OL",21,10.5
"OL",19,9.5
"OL",20,10
"OL",21,10.5
"OL",22,11
"OL",20,10
"OL",22,11
"OL",22,11
"OL",19,9.5
"OL",20,10
"OL",21,10.5
"OL",20,10
"OL",20,10
"OL",23,11.5
"OL",21,10.5
"OL",20,10
"OL",19,9.5
"OL",20,10
"OL",19,9.5
"OL",18,9
"OL",16,8
"OL",20,10
"OL",20,10
"OL",21,10.5
"OL",20,10
"OL",20,10
"OL",19,9.5
"OL",21,10.5
"OL",21,10.5
"OL",21,10.5
"OL",21,10.5
"OL",22,11
"OL",22,11
"OL",22,11
"OL",20,10
"OL",21,10.5
"OL",20,10
"OL",29,14.5
"OL",20,10
"OL",21,10.5
"OL",22,11
"OL",21,10.5
"OL",20,10
"OL",21,10.5
"OL",20,10
"OL",20,10
"OL",21,10.5
"OL",21,10.5
"OL",20,10
"RM",14,7
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",15,7.5
"RM",18,9
"RM",17,8.5
"RM",15,7.5
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",14,7
"RM",17,8.5
"RM",15,7.5
"RM",15,7.5
"RM",16,8
"RM",18,9
"RM",18,9
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"PM",22,11
"PM",22,11
"PM",22,11
"PM",20,10
"PM",21,10.5
"PM",21,10.5
"PM",22,11
"PM",22,11
"PM",20,10
"PM",21,10.5
"PM",21,10.5
"PM",20,10
"PM",19,9.5
"PM",21,10.5
"PM",21,10.5
"PM",18,9
"PM",21,10.5
"PM",21,10.5
"PM",18,9
"PM",21,10.5
"PM",20,10
"PM",20,10
"PM",21,10.5
"PM",17,8.5
"PM",21,10.5
"PM",21,10.5
"PM",21,10.5
"PM",21,10.5
"PM",19,9.5
"RF",15,7.5
"RF",18,9
"RF",18,9
"RF",18,9
"RF",18,9
"RF",18,9
"PH",24,12
"PH",25,12.5
"PH",26,13
"PH",22,11
"PH",25,12.5
"SO",18,9
"PB",25,12.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",28,14
"PB",26,13
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",29,14.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",25,12.5
"PB",28,14
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",25,12.5
"PB",28,14
"PB",25,12.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",27,13.5
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",28,14
"PB",27,13.5
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",24,12
"PB",26,13
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",24,12
"PB",23,11.5
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",24,12
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",24,12
"PB",24,12
"PB",26,13
"PB",24,12
"PB",20,10
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",24,12
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",28,14
"PB",26,13
"PB",27,13.5
"PB",25,12.5
"PB",28,14
"PB",25,12.5
"PB",27,13.5
"PB",27,13.5
"PB",25,12.5
"PB",26,13
"PB",27,13.5
"PB",28,14
"PB",27,13.5
"PB",28,14
"PB",26,13
"PB",26,13
"PB",28,14
"PB",28,14
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",28,14
"PB",29,14.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",28,14
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",25,12.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",28,14
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",27,13.5
"PX",20,10
"DM",21,10.5
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",18,9
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",17,8.5
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",14,7
"PF",14,7
"PF",16,8
"PF",17,8.5
"PF",16,8
"PF",17,8.5
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",14,7
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",17,8.5
"PF",16,8
"PF",17,8.5
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",14,7
"PF",15,7.5
"PF",14,7
"PF",15,7.5
"PF",14,7
"PF",14,7
"PF",15,7.5
"PF",18,9
"PF",16,8
"PF",12,6
"PF",14,7
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",12,6
"PF",15,7.5
"PF",21,10.5
"PF",16,8
"PF",17,8.5
"PF",16,8
"PF",14,7
"PF",13,6.5
"PF",14,7
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",17,8.5
"PF",14,7
"PF",16,8
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",17,8.5
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",14,7
"PF",16,8
"PF",16,8
"PF",17,8.5
"PF",16,8
"PF",17,8.5
"PF",17,8.5
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",17,8.5
"PF",17,8.5
"PF",17,8.5
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",22,11
"PF",14,7
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PE",20,10
"PE",20,10
"PE",19,9.5
"PE",19,9.5
"PE",19,9.5
"PE",20,10
"PE",20,10
"PE",19,9.5
"PE",21,10.5
"PE",21,10.5
"PE",22,11
"PE",22,11
"PE",21,10.5
"PE",20,10
"PE",21,10.5
"PE",21,10.5
"PE",20,10
"PE",20,10
"PE",20,10
"PE",19,9.5
"PE",19,9.5
"PE",19,9.5
"PE",19,9.5
"PE",20,10
"PE",21,10.5
"PE",18,9
"PE",20,10
"PE",21,10.5
"PE",22,11
"PE",20,10
"PE",20,10
"PE",20,10
"PE",20,10
"PE",20,10
"PE",20,10
"PE",22,11
"PE",20,10
"PE",21,10.5
"PE",20,10
"PE",22,11
"PE",22,11
"PE",22,11
"PE",21,10.5
"PE",21,10.5
"PE",19,9.5
"PE",21,10.5
"PE",21,10.5
"PE",22,11
"PE",22,11
"PE",21,10.5
"PE",20,10
"PE",21,10.5
"PE",22,11
"PE",18,9
"PE",20,10
"PE",19,9.5
"PE",20,10
"PE",20,10
"PE",20,10
"PE",20,10
"PE",20,10
"PE",20,10
"PE",20,10
"PE",22,11
"PE",20,10
"PP",23,11.5
"PP",22,11
"PP",21,10.5
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",21,10.5
"PP",20,10
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",24,12
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",20,10
"PP",23,11.5
"PP",23,11.5
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",20,10
"PP",22,11
"PP",20,10
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",24,12
"PP",23,11.5
"PP",23,11.5
"PP",24,12
"PP",24,12
"PP",23,11.5
"PP",22,11
"PP",23,11.5
"PP",23,11.5
"PP",23,11.5
"PP",22,11
"PP",23,11.5
"PP",20,10
"PP",22,11
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",21,10.5
"PP",22,11
"PP",24,12
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",23,11.5
"PP",20,10
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",23,11.5
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",20,10
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",20,10
"PP",20,10
"PP",23,11.5
"PP",23,11.5
"PP",23,11.5
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",23,11.5
"PP",20,10
"PP",24,12
"PP",22,11
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",23,11.5
"PP",20,10
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",21,10.5
"PP",20,10
"PP",23,11.5
"PP",23,11.5
"PP",22,11
"PP",20,10
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",20,10
"PP",21,10.5
"SH",27,13.5
"SH",29,14.5
"SH",27,13.5
"SH",28,14
"SH",23,11.5
"SH",29,14.5
"OT",19,9.5
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",18,9
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",22,11
"OT",22,11
"OT",22,11
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",19,9.5
"OT",20,10
"OT",20,10
"OT",19,9.5
"OT",21,10.5
"OT",15,7.5
"OT",18,9
"OT",20,10
"OT",19,9.5
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",19,9.5
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",19,9.5
"OT",26,13
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",22,11
"OT",20,10
"OT",20,10
"OT",20,10
"OT",22,11
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",20,10
"OX",21,10.5
"OL",21,10.5
"OL",22,11
"OL",21,10.5
"OL",20,10
"OL",21,10.5
"OL",19,9.5
"OL",18,9
"OL",21,10.5
"OL",20,10
"RM",18,9
"RM",17,8.5
"RM",12,6
"RM",17,8.5
"RM",18,9
"RM",16,8
"RM",15,7.5
"RM",16,8
"RM",16,8
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",16,8
"RM",17,8.5
"RM",18,9
"RM",19,9.5
"RM",17,8.5
"RM",16,8
"RM",17,8.5
"RM",16,8
"RM",17,8.5
"RM",16,8
"RM",18,9
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",15,7.5
"RM",15,7.5
"RM",15,7.5
"RM",16,8
"RM",15,7.5
"RM",16,8
"RM",17,8.5
"RM",16,8
"RM",14,7
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",18,9
"RM",16,8
"RM",12,6
"RM",16,8
"RM",6,3
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",16,8
"RM",16,8
"RM",15,7.5
"RM",16,8
"RM",15,7.5
"RM",13,6.5
"RM",12,6
"RM",15,7.5
"RM",12,6
"RM",15,7.5
"RM",17,8.5
"RM",18,9
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",19,9.5
"RM",18,9
"RM",16,8
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",16,8
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",18,9
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",19,9.5
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",17,8.5
"RM",16,8
"RM",15,7.5
"RM",16,8
"RM",17,8.5
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",18,9
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",19,9.5
"RM",16,8
"RM",17,8.5
"RM",18,9
"RM",17,8.5
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",18,9
"RM",17,8.5
"RM",17,8.5
"RM",18,9
"RM",17,8.5
"RM",16,8
"RM",17,8.5
"RM",16,8
"RM",17,8.5
"RM",15,7.5
"RM",14,7
"RM",15,7.5
"RM",16,8
"RM",16,8
"RM",16,8
"RM",16,8
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",10,5
"RM",15,7.5
"RM",16,8
"RM",16,8
"RM",16,8
"RM",16,8
"RM",15,7.5
"RM",14,7
"RM",13,6.5
"RM",16,8
"RM",16,8
"RM",16,8
"RM",16,8
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",15,7.5
"RM",17,8.5
"RM",16,8
"RM",11,5.5
"RM",15,7.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",18,9
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",18,9
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"PM",20,10
"PM",20,10
"PM",20,10
"PM",22,11
"PM",19,9.5
"PM",21,10.5
"PM",21,10.5
"PM",22,11
"PM",23,11.5
"PM",21,10.5
"PM",21,10.5
"PM",21,10.5
"PM",21,10.5
"PM",20,10
"PM",20,10
"PM",20,10
"PM",21,10.5
"PM",20,10
"PM",21,10.5
"PM",21,10.5
"PM",21,10.5
"PM",20,10
"PM",21,10.5
"PM",20,10
"PM",19,9.5
"PM",21,10.5
"PM",21,10.5
"PM",20,10
"PM",20,10
"PM",20,10
"PM",21,10.5
"PM",19,9.5
"PM",20,10
"PM",21,10.5
"PM",18,9
"PM",20,10
"PM",21,10.5
"PM",20,10
"PM",20,10
"PM",19,9.5
"PM",21,10.5
"PM",21,10.5
"PM",21,10.5
"PM",21,10.5
"PM",21,10.5
"PM",20,10
"PM",21,10.5
"PM",20,10
"PM",20,10
"PM",19,9.5
"PM",20,10
"PM",19,9.5
"PM",19,9.5
"PM",18,9
"PM",20,10
"PM",21,10.5
"PM",19,9.5
"PM",19,9.5
"PM",20,10
"PM",20,10
"PM",21,10.5
"PM",22,11
"PM",20,10
"PM",20,10
"PM",22,11
"PM",21,10.5
"PM",21,10.5
"PM",21,10.5
"PM",21,10.5
"PM",21,10.5
"PM",21,10.5
"PM",21,10.5
"PM",21,10.5
"PM",22,11
"PM",20,10
"PM",21,10.5
"PM",19,9.5
"PM",20,10
"PM",20,10
"PM",21,10.5
"PM",21,10.5
"PM",21,10.5
"PM",19,9.5
"PM",19,9.5
"PM",20,10
"PM",20,10
"PM",19,9.5
"PM",20,10
"PM",21,10.5
"PM",20,10
"PM",21,10.5
"PM",21,10.5
"PM",20,10
"PM",21,10.5
"PM",21,10.5
"PM",20,10
"PM",19,9.5
"PM",20,10
"PM",20,10
"PM",21,10.5
"PM",20,10
"PM",19,9.5
"PM",20,10
"PM",20,10
"PM",21,10.5
"PM",20,10
"RF",17,8.5
"RF",19,9.5
"BA",14,7
"BA",14,7
"BA",12,6
"BA",12,6
"BA",14,7
"BA",7,3.5
"BA",14,7
"BA",12,6
"BA",13,6.5
"BA",12,6
"BA",13,6.5
"BA",6,3
"BA",13,6.5
"BA",14,7
"BA",14,7
"SF",27,13.5
"SF",27,13.5
"SF",28,14
"SF",26,13
"SF",29,14.5
"SF",27,13.5
"SF",25,12.5
"RO",15,7.5
"PB",25,12.5
"PB",23,11.5
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",28,14
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",28,14
"PB",27,13.5
"PB",28,14
"PB",28,14
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",25,12.5
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",25,12.5
"PB",27,13.5
"PB",28,14
"PB",26,13
"PB",28,14
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",24,12
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",27,13.5
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",27,13.5
"PB",24,12
"PB",26,13
"PB",25,12.5
"PB",24,12
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",28,14
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",24,12
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",28,14
"PB",26,13
"PB",2,1
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",28,14
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",28,14
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",27,13.5
"PB",29,14.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",28,14
"PB",25,12.5
"PB",26,13
"PB",28,14
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",29,14.5
"PB",27,13.5
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",28,14
"PB",27,13.5
"PB",27,13.5
"PB",28,14
"PB",27,13.5
"PB",28,14
"PB",27,13.5
"PB",25,12.5
"PB",28,14
"PB",26,13
"PB",26,13
"PB",28,14
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",28,14
"PB",27,13.5
"PB",28,14
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",25,12.5
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",23,11.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",28,14
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",28,14
"PB",24,12
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PL",18,9
"NL",29,14.5
"NL",29,14.5
"NL",27,13.5
"NL",29,14.5
"NL",29,14.5
"NL",29,14.5
"NL",28,14
"DM",26,13
